2024-06-20 14:28:12,775 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user admin
2024-06-20 14:28:12,775 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user admin
2024-06-20 14:28:12,775 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user admin
2024-06-20 14:28:12,775 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user admin
2024-06-20 14:28:12,775 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user admin
2024-06-20 14:28:12,775 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user admin
2024-06-20 14:28:12,775 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user admin
2024-06-20 14:28:40,124 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user amin
2024-06-20 14:28:40,124 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user amin
2024-06-20 14:28:40,124 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user amin
2024-06-20 14:28:40,124 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user amin
2024-06-20 14:28:40,124 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user amin
2024-06-20 14:28:40,124 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user amin
2024-06-20 14:28:40,124 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user amin
[parameters: ('amin/meta-llama/Llama-2-7b-chat-hf/dkjvQbUo6XKH', '93f988a85026602fe495106c9c2d3344f5f8a24e07250e406aea8af7f307414e', 'meta-llama/Llama-2-7b-chat-hf', 'None', 5000, 49, 'http://localhost:8500/v1/completions', 2)]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2024-06-20 15:01:12,078 - llm_as_a_service_logger - ERROR - Error occurred: (sqlite3.IntegrityError) UNIQUE constraint failed: vllm_engines.inference_end_point
[SQL: INSERT INTO vllm_engines (engine_name, container_id, model_name, quantized, max_model_length, seed, inference_end_point, user_id) VALUES (?, ?, ?, ?, ?, ?, ?, ?) RETURNING id, timestamp]
[parameters: ('amin/meta-llama/Llama-2-7b-chat-hf/dkjvQbUo6XKH', '93f988a85026602fe495106c9c2d3344f5f8a24e07250e406aea8af7f307414e', 'meta-llama/Llama-2-7b-chat-hf', 'None', 5000, 49, 'http://localhost:8500/v1/completions', 2)]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2024-06-20 15:01:12,078 - llm_as_a_service_logger - ERROR - Error occurred: (sqlite3.IntegrityError) UNIQUE constraint failed: vllm_engines.inference_end_point
[SQL: INSERT INTO vllm_engines (engine_name, container_id, model_name, quantized, max_model_length, seed, inference_end_point, user_id) VALUES (?, ?, ?, ?, ?, ?, ?, ?) RETURNING id, timestamp]
[parameters: ('amin/meta-llama/Llama-2-7b-chat-hf/dkjvQbUo6XKH', '93f988a85026602fe495106c9c2d3344f5f8a24e07250e406aea8af7f307414e', 'meta-llama/Llama-2-7b-chat-hf', 'None', 5000, 49, 'http://localhost:8500/v1/completions', 2)]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2024-06-20 15:01:12,078 - llm_as_a_service_logger - ERROR - Error occurred: (sqlite3.IntegrityError) UNIQUE constraint failed: vllm_engines.inference_end_point
[SQL: INSERT INTO vllm_engines (engine_name, container_id, model_name, quantized, max_model_length, seed, inference_end_point, user_id) VALUES (?, ?, ?, ?, ?, ?, ?, ?) RETURNING id, timestamp]
[parameters: ('amin/meta-llama/Llama-2-7b-chat-hf/dkjvQbUo6XKH', '93f988a85026602fe495106c9c2d3344f5f8a24e07250e406aea8af7f307414e', 'meta-llama/Llama-2-7b-chat-hf', 'None', 5000, 49, 'http://localhost:8500/v1/completions', 2)]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2024-06-20 15:01:12,078 - llm_as_a_service_logger - ERROR - Error occurred: (sqlite3.IntegrityError) UNIQUE constraint failed: vllm_engines.inference_end_point
[SQL: INSERT INTO vllm_engines (engine_name, container_id, model_name, quantized, max_model_length, seed, inference_end_point, user_id) VALUES (?, ?, ?, ?, ?, ?, ?, ?) RETURNING id, timestamp]
[parameters: ('amin/meta-llama/Llama-2-7b-chat-hf/dkjvQbUo6XKH', '93f988a85026602fe495106c9c2d3344f5f8a24e07250e406aea8af7f307414e', 'meta-llama/Llama-2-7b-chat-hf', 'None', 5000, 49, 'http://localhost:8500/v1/completions', 2)]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2024-06-20 15:01:12,078 - llm_as_a_service_logger - ERROR - Error occurred: (sqlite3.IntegrityError) UNIQUE constraint failed: vllm_engines.inference_end_point
[SQL: INSERT INTO vllm_engines (engine_name, container_id, model_name, quantized, max_model_length, seed, inference_end_point, user_id) VALUES (?, ?, ?, ?, ?, ?, ?, ?) RETURNING id, timestamp]
[parameters: ('amin/meta-llama/Llama-2-7b-chat-hf/dkjvQbUo6XKH', '93f988a85026602fe495106c9c2d3344f5f8a24e07250e406aea8af7f307414e', 'meta-llama/Llama-2-7b-chat-hf', 'None', 5000, 49, 'http://localhost:8500/v1/completions', 2)]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2024-06-20 15:01:12,078 - llm_as_a_service_logger - ERROR - Error occurred: (sqlite3.IntegrityError) UNIQUE constraint failed: vllm_engines.inference_end_point
[SQL: INSERT INTO vllm_engines (engine_name, container_id, model_name, quantized, max_model_length, seed, inference_end_point, user_id) VALUES (?, ?, ?, ?, ?, ?, ?, ?) RETURNING id, timestamp]
[parameters: ('amin/meta-llama/Llama-2-7b-chat-hf/dkjvQbUo6XKH', '93f988a85026602fe495106c9c2d3344f5f8a24e07250e406aea8af7f307414e', 'meta-llama/Llama-2-7b-chat-hf', 'None', 5000, 49, 'http://localhost:8500/v1/completions', 2)]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2024-06-20 15:01:12,078 - llm_as_a_service_logger - ERROR - Error occurred: (sqlite3.IntegrityError) UNIQUE constraint failed: vllm_engines.inference_end_point
[SQL: INSERT INTO vllm_engines (engine_name, container_id, model_name, quantized, max_model_length, seed, inference_end_point, user_id) VALUES (?, ?, ?, ?, ?, ?, ?, ?) RETURNING id, timestamp]
[parameters: ('amin/meta-llama/Llama-2-7b-chat-hf/dkjvQbUo6XKH', '93f988a85026602fe495106c9c2d3344f5f8a24e07250e406aea8af7f307414e', 'meta-llama/Llama-2-7b-chat-hf', 'None', 5000, 49, 'http://localhost:8500/v1/completions', 2)]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2024-06-20 15:01:12,078 - llm_as_a_service_logger - ERROR - Error occurred: (sqlite3.IntegrityError) UNIQUE constraint failed: vllm_engines.inference_end_point
[SQL: INSERT INTO vllm_engines (engine_name, container_id, model_name, quantized, max_model_length, seed, inference_end_point, user_id) VALUES (?, ?, ?, ?, ?, ?, ?, ?) RETURNING id, timestamp]
[parameters: ('amin/meta-llama/Llama-2-7b-chat-hf/dkjvQbUo6XKH', '93f988a85026602fe495106c9c2d3344f5f8a24e07250e406aea8af7f307414e', 'meta-llama/Llama-2-7b-chat-hf', 'None', 5000, 49, 'http://localhost:8500/v1/completions', 2)]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2024-06-20 15:01:12,078 - llm_as_a_service_logger - ERROR - Error occurred: (sqlite3.IntegrityError) UNIQUE constraint failed: vllm_engines.inference_end_point
[SQL: INSERT INTO vllm_engines (engine_name, container_id, model_name, quantized, max_model_length, seed, inference_end_point, user_id) VALUES (?, ?, ?, ?, ?, ?, ?, ?) RETURNING id, timestamp]
[parameters: ('amin/meta-llama/Llama-2-7b-chat-hf/dkjvQbUo6XKH', '93f988a85026602fe495106c9c2d3344f5f8a24e07250e406aea8af7f307414e', 'meta-llama/Llama-2-7b-chat-hf', 'None', 5000, 49, 'http://localhost:8500/v1/completions', 2)]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2024-06-20 15:01:12,078 - llm_as_a_service_logger - ERROR - Error occurred: (sqlite3.IntegrityError) UNIQUE constraint failed: vllm_engines.inference_end_point
[SQL: INSERT INTO vllm_engines (engine_name, container_id, model_name, quantized, max_model_length, seed, inference_end_point, user_id) VALUES (?, ?, ?, ?, ?, ?, ?, ?) RETURNING id, timestamp]
[parameters: ('amin/meta-llama/Llama-2-7b-chat-hf/dkjvQbUo6XKH', '93f988a85026602fe495106c9c2d3344f5f8a24e07250e406aea8af7f307414e', 'meta-llama/Llama-2-7b-chat-hf', 'None', 5000, 49, 'http://localhost:8500/v1/completions', 2)]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2024-06-20 15:01:12,078 - llm_as_a_service_logger - ERROR - Error occurred: (sqlite3.IntegrityError) UNIQUE constraint failed: vllm_engines.inference_end_point
[SQL: INSERT INTO vllm_engines (engine_name, container_id, model_name, quantized, max_model_length, seed, inference_end_point, user_id) VALUES (?, ?, ?, ?, ?, ?, ?, ?) RETURNING id, timestamp]
[parameters: ('amin/meta-llama/Llama-2-7b-chat-hf/dkjvQbUo6XKH', '93f988a85026602fe495106c9c2d3344f5f8a24e07250e406aea8af7f307414e', 'meta-llama/Llama-2-7b-chat-hf', 'None', 5000, 49, 'http://localhost:8500/v1/completions', 2)]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2024-06-20 15:01:12,078 - llm_as_a_service_logger - ERROR - Error occurred: (sqlite3.IntegrityError) UNIQUE constraint failed: vllm_engines.inference_end_point
[SQL: INSERT INTO vllm_engines (engine_name, container_id, model_name, quantized, max_model_length, seed, inference_end_point, user_id) VALUES (?, ?, ?, ?, ?, ?, ?, ?) RETURNING id, timestamp]
[parameters: ('amin/meta-llama/Llama-2-7b-chat-hf/dkjvQbUo6XKH', '93f988a85026602fe495106c9c2d3344f5f8a24e07250e406aea8af7f307414e', 'meta-llama/Llama-2-7b-chat-hf', 'None', 5000, 49, 'http://localhost:8500/v1/completions', 2)]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2024-06-20 15:01:12,078 - llm_as_a_service_logger - ERROR - Error occurred: (sqlite3.IntegrityError) UNIQUE constraint failed: vllm_engines.inference_end_point
[SQL: INSERT INTO vllm_engines (engine_name, container_id, model_name, quantized, max_model_length, seed, inference_end_point, user_id) VALUES (?, ?, ?, ?, ?, ?, ?, ?) RETURNING id, timestamp]
[parameters: ('amin/meta-llama/Llama-2-7b-chat-hf/dkjvQbUo6XKH', '93f988a85026602fe495106c9c2d3344f5f8a24e07250e406aea8af7f307414e', 'meta-llama/Llama-2-7b-chat-hf', 'None', 5000, 49, 'http://localhost:8500/v1/completions', 2)]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2024-06-20 15:05:07,159 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user admin
2024-06-20 15:05:07,159 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user admin
2024-06-20 15:05:07,159 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user admin
2024-06-20 15:05:07,159 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user admin
2024-06-20 15:05:07,159 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user admin
2024-06-20 15:05:07,159 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user admin
2024-06-20 15:05:07,159 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user admin
2024-06-20 15:05:32,329 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user test
2024-06-20 15:05:32,329 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user test
2024-06-20 15:05:32,329 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user test
2024-06-20 15:05:32,329 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user test
2024-06-20 15:05:32,329 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user test
2024-06-20 15:05:32,329 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user test
2024-06-20 15:05:32,329 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user test
2024-06-20 15:05:47,660 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2024-06-20 15:05:47,660 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2024-06-20 15:05:47,660 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2024-06-20 15:05:47,660 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2024-06-20 15:05:47,660 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2024-06-20 15:05:47,660 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2024-06-20 15:05:47,660 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2024-06-20 15:05:47,660 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2024-06-20 15:05:47,660 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2024-06-20 15:05:47,660 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2024-06-20 15:05:47,660 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2024-06-20 15:05:52,666 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:05:52,666 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:05:52,666 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:05:52,666 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:05:52,666 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:05:52,666 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:05:52,666 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:05:52,666 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:05:52,666 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:05:52,666 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:05:52,666 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:05:57,672 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:05:57,672 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:05:57,672 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:05:57,672 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:05:57,672 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:05:57,672 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:05:57,672 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:05:57,672 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:05:57,672 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:05:57,672 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:05:57,672 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:02,680 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:02,680 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:02,680 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:02,680 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:02,680 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:02,680 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:02,680 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:02,680 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:02,680 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:02,680 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:02,680 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:07,689 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:07,689 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:07,689 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:07,689 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:07,689 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:07,689 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:07,689 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:07,689 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:07,689 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:07,689 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:07,689 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:12,698 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:12,698 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:12,698 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:12,698 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:12,698 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:12,698 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:12,698 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:12,698 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:12,698 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:12,698 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:12,698 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:17,707 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:17,707 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:17,707 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:17,707 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:17,707 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:17,707 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:17,707 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:17,707 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:17,707 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:17,707 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:17,707 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:22,715 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:22,715 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:22,715 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:22,715 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:22,715 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:22,715 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:22,715 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:22,715 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:22,715 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:22,715 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:22,715 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:27,723 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:27,723 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:27,723 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:27,723 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:27,723 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:27,723 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:27,723 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:27,723 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:27,723 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:27,723 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:27,723 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:32,731 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:32,731 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:32,731 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:32,731 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:32,731 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:32,731 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:32,731 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:32,731 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:32,731 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:32,731 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 15:06:32,731 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
